date_mutation,valeur_fonciere,code_postal,nom_commune,surface_carrez,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude
2017-10-23,443000.0,44100,Nantes,,Maison,110.0,6,158.0,-1.593151,47.208560999999996
2017-10-26,285000.0,44000,Nantes,,Maison,220.0,8,127.0,-1.5281420000000001,47.22387
2017-11-15,156000.0,44800,Saint-Herblain,65.85,Appartement,67.0,3,,-1.608242,47.215406
2017-10-25,94000.0,44100,Nantes,27.06,Appartement,27.0,1,,-1.569706,47.209598
2017-10-27,72000.0,44300,Nantes,17.97,Appartement,18.0,1,,-1.555936,47.240963
2017-11-08,235000.0,44100,Nantes,,Maison,80.0,4,326.0,-1.606795,47.212765999999995
2017-11-10,70000.0,44300,Nantes,25.37,Appartement,25.0,1,,-1.540478,47.254397999999995
2017-10-25,171000.0,44230,Saint-Sébastien-sur-Loire,,Maison,60.0,3,171.0,-1.5052370000000002,47.202597999999995
2017-10-31,124100.0,44100,Nantes,57.83,Appartement,66.0,3,,-1.5825069999999999,47.209122
2017-10-25,162000.0,44610,Indre,68.83,Appartement,67.0,3,,-1.654063,47.196324
2017-11-10,121000.0,44300,Nantes,72.3,Appartement,79.0,3,,-1.520972,47.236657
2017-11-10,160000.0,44000,Nantes,44.05,Appartement,44.0,2,,-1.560792,47.211506
2017-10-31,330000.0,44000,Nantes,92.17,Appartement,95.0,3,,-1.559552,47.212483
2017-11-06,115000.0,44200,Nantes,71.26,Appartement,79.0,3,,-1.538201,47.20366
2017-11-08,266000.0,44100,Nantes,,Maison,75.0,4,230.0,-1.6110659999999999,47.200339
2017-10-25,180000.0,44230,Saint-Sébastien-sur-Loire,,Maison,104.0,5,565.0,-1.509695,47.197733
2017-10-27,144304.1,44300,Nantes,58.0,Appartement,58.0,3,,-1.5095809999999998,47.238537
2017-11-07,80000.0,44000,Nantes,20.65,Appartement,20.0,1,,-1.546347,47.220139
2017-10-31,317000.0,44100,Nantes,83.17,Appartement,70.0,3,,-1.5717020000000002,47.211197999999996
2017-11-08,64500.0,44100,Nantes,19.09,Appartement,20.0,1,,-1.569878,47.209241999999996
2017-10-25,126540.0,44100,Nantes,,Maison,78.0,4,220.0,-1.595393,47.219115
2017-11-10,308000.0,44100,Nantes,,Maison,130.0,4,429.0,-1.579561,47.228667
2017-10-26,147000.0,44800,Saint-Herblain,,Maison,42.0,2,309.0,-1.645184,47.209934000000004
2017-11-10,125000.0,44000,Nantes,26.04,Appartement,18.0,1,,-1.567984,47.216231
2017-10-30,235000.0,44000,Nantes,75.29,Appartement,83.0,4,,-1.555021,47.219715
2017-10-25,114000.0,44000,Nantes,42.97,Appartement,42.0,2,,-1.565516,47.211553
2017-10-25,313300.0,44000,Nantes,,Maison,74.0,5,264.0,-1.558734,47.227994
2017-11-14,115950.0,44100,Nantes,33.88,Appartement,31.0,2,,-1.570645,47.211239
2017-11-02,95000.0,44000,Nantes,36.83,Appartement,35.0,2,,-1.55883,47.226811
2017-11-10,465000.0,44000,Nantes,,Appartement,62.0,3,249.0,-1.570386,47.229040000000005
2017-11-10,465000.0,44000,Nantes,,Appartement,63.0,2,249.0,-1.570386,47.229040000000005
2017-11-20,144000.0,44000,Nantes,16.56,Appartement,16.0,1,,-1.546902,47.212777
2017-11-20,144000.0,44000,Nantes,16.03,Appartement,16.0,1,,-1.546902,47.212777
2017-11-08,189000.0,44100,Nantes,21.0,Appartement,22.0,1,,-1.577684,47.208548
2017-11-08,189000.0,44100,Nantes,31.95,Appartement,32.0,1,,-1.577684,47.208548
2017-10-26,825000.0,44000,Nantes,,Maison,179.0,7,1003.0,-1.559065,47.230354
2017-11-15,60000.0,44100,Nantes,22.23,Appartement,25.0,1,,-1.587758,47.197981
2017-11-07,220000.0,44230,Saint-Sébastien-sur-Loire,,Maison,91.0,5,209.0,-1.485986,47.204203
2017-10-31,124500.0,44000,Nantes,48.89,Appartement,47.0,3,,-1.544031,47.230591
2017-11-16,127000.0,44100,Nantes,49.59,Appartement,49.0,2,,-1.58314,47.218823
2017-10-31,135000.0,44000,Nantes,52.61,Appartement,53.0,2,,-1.5457379999999998,47.222739000000004
2017-10-27,472000.0,44800,Saint-Herblain,,Maison,141.0,4,342.0,-1.588587,47.234126
2017-10-31,165000.0,44800,Saint-Herblain,74.63,Maison,72.0,3,,-1.6505169999999998,47.225714
2017-11-03,140000.0,44100,Nantes,53.97,Appartement,50.0,2,,-1.584006,47.212719
2017-10-27,273000.0,44800,Saint-Herblain,,Maison,98.0,4,457.0,-1.617197,47.218773999999996
2017-10-25,57100.0,44300,Nantes,,Appartement,18.0,1,,-1.515514,47.254512
2017-11-03,223000.0,44800,Saint-Herblain,,Maison,69.0,4,405.0,-1.604161,47.223898
2017-11-02,200000.0,44000,Nantes,72.14,Appartement,71.0,3,,-1.5328950000000001,47.222497
2017-10-27,189000.0,44800,Saint-Herblain,73.91,Maison,72.0,3,,-1.6505169999999998,47.225714
2017-11-21,197000.0,44800,Saint-Herblain,,Maison,66.0,4,493.0,-1.65478,47.209496
2017-11-15,650000.0,44000,Nantes,,Maison,228.0,7,362.0,-1.56834,47.225099
2017-11-13,420250.0,44100,Nantes,,Maison,100.0,5,215.0,-1.588436,47.204896000000005
2017-11-15,133000.0,44000,Nantes,45.34,Appartement,46.0,2,,-1.551728,47.223571
2017-10-24,276720.0,44800,Saint-Herblain,,Maison,141.0,5,378.0,-1.593308,47.231932
2017-11-15,225000.0,44000,Nantes,43.9,Appartement,19.0,1,,-1.552459,47.216347
2017-11-02,167000.0,44200,Nantes,88.69,Appartement,83.0,4,,-1.547775,47.204782
2017-11-13,330000.0,44800,Saint-Herblain,,Maison,100.0,5,651.0,-1.650109,47.214576
2017-11-08,97000.0,44300,Nantes,,Appartement,45.0,2,,-1.5775290000000002,47.266677
2017-10-31,486000.0,44000,Nantes,,Maison,150.0,5,382.0,-1.550439,47.234895
2017-10-30,360000.0,44300,Nantes,,Maison,145.0,5,212.0,-1.5780129999999999,47.235485
2017-11-18,235000.0,44800,Saint-Herblain,,Maison,65.0,3,111.0,-1.587472,47.234233
2017-11-08,653500.0,44100,Nantes,,Maison,196.0,6,420.0,-1.579645,47.230340999999996
2017-10-27,330000.0,44100,Nantes,,Maison,100.0,4,129.0,-1.5889959999999999,47.202721999999994
2017-10-30,262000.0,44200,Nantes,101.5,Appartement,98.0,4,,-1.5320129999999998,47.193325
2017-10-31,100800.0,44800,Saint-Herblain,,Appartement,52.0,2,,-1.6549220000000002,47.211478
2017-11-03,115000.0,44100,Nantes,56.03,Appartement,56.0,2,,-1.6035979999999999,47.200236
2017-11-09,251000.0,44000,Nantes,,Appartement,90.0,3,,-1.553639,47.219259
2017-11-22,60000.0,44100,Nantes,15.38,Appartement,16.0,1,,-1.57144,47.21152
2017-11-22,174000.0,44800,Saint-Herblain,,Appartement,60.0,3,,-1.656712,47.212615
2017-10-31,258000.0,44230,Saint-Sébastien-sur-Loire,,Maison,95.0,6,393.0,-1.518227,47.190267999999996
2017-11-10,371000.0,44300,Nantes,,Maison,114.0,7,407.0,-1.523852,47.269065000000005
2017-11-02,90000.0,44300,Nantes,36.53,Appartement,36.0,2,,-1.510278,47.243495
2017-11-14,109000.0,44000,Nantes,30.03,Appartement,28.0,2,,-1.5546659999999999,47.219237
2017-10-26,91000.0,44300,Nantes,,Maison,119.0,6,588.0,-1.532737,47.243562
2017-10-26,259000.0,44300,Nantes,,Maison,119.0,6,588.0,-1.532737,47.243562
2017-11-08,345000.0,44100,Nantes,,Maison,101.0,4,267.0,-1.5959809999999999,47.204279
2017-11-06,75000.0,44000,Nantes,19.67,Appartement,20.0,1,,-1.55538,47.217184
2017-11-07,61500.0,44000,Nantes,13.02,Appartement,19.0,1,,-1.558898,47.219643
2017-11-20,174000.0,44000,Nantes,43.17,Appartement,43.0,2,,-1.550144,47.234922
2017-10-27,272000.0,44100,Nantes,89.47,Maison,90.0,4,,-1.5967870000000002,47.202564
2017-11-17,127650.0,44000,Nantes,49.7,Appartement,48.0,3,,-1.5846719999999999,47.222031
2017-10-25,480000.0,44000,Nantes,,Maison,130.0,7,250.0,-1.571566,47.229728
2017-11-03,93000.0,44100,Nantes,29.4,Appartement,29.0,2,,-1.584977,47.217877
2017-11-16,120000.0,44000,Nantes,30.17,Appartement,31.0,1,,-1.559711,47.214177
2017-11-14,320000.0,44300,Nantes,110.01,Maison,109.0,5,,-1.520606,47.273723
2017-11-23,74000.0,44000,Nantes,16.5,Appartement,16.0,1,,-1.546902,47.212777
2017-11-23,129000.0,44800,Saint-Herblain,48.61,Appartement,48.0,2,,-1.638816,47.218655
2017-11-17,74500.0,44000,Nantes,19.81,Appartement,19.0,1,,-1.559358,47.224804999999996
2017-11-17,127819.0,44200,Nantes,,Appartement,60.0,2,,-1.538201,47.20366
2017-11-23,140500.0,44000,Nantes,,Appartement,54.0,2,,-1.5328950000000001,47.222497
2017-11-17,465000.0,44000,Nantes,,Maison,163.0,6,325.0,-1.545506,47.228213000000004
2017-11-15,309000.0,44200,Nantes,74.77,Appartement,74.0,4,,-1.5580610000000001,47.205921000000004
2017-11-15,59000.0,44300,Nantes,18.15,Appartement,18.0,1,,-1.578191,47.236835
2017-10-06,91000.0,44800,Saint-Herblain,80.71,Appartement,71.0,4,,-1.615011,47.209365000000005
2017-11-27,100000.0,44000,Nantes,23.6,Appartement,45.0,2,,-1.538254,47.223514
2017-11-10,83000.0,44000,Nantes,23.38,Appartement,25.0,1,,-1.559808,47.224696
2017-10-30,198000.0,44800,Saint-Herblain,90.1,Maison,83.0,4,,-1.662514,47.208034000000005
2017-11-20,397000.0,44100,Nantes,,Maison,130.0,4,363.0,-1.581904,47.227746999999994
2017-10-30,1020000.0,44000,Nantes,,Maison,275.0,9,491.0,-1.567669,47.227032
2017-09-29,34000.0,44000,Nantes,32.1,Appartement,35.0,1,,-1.5596889999999999,47.21322
2017-11-15,305000.0,44100,Nantes,,Maison,94.0,5,102.0,-1.5899219999999998,47.21602
2017-10-31,52000.0,44100,Nantes,17.93,Appartement,18.0,1,,-1.5796860000000001,47.206635
2017-11-17,187000.0,44300,Nantes,,Maison,82.0,3,198.0,-1.52595,47.236221
2017-11-08,165000.0,44000,Nantes,,Appartement,40.0,2,,-1.553285,47.218074
2017-09-28,45000.0,44000,Nantes,34.75,Appartement,11.0,1,,-1.5596889999999999,47.21322
2017-11-22,80750.0,44300,Nantes,39.48,Appartement,33.0,2,,-1.5286790000000001,47.23086
2017-11-22,95000.0,44000,Nantes,27.94,Appartement,27.0,1,,-1.565667,47.226493
2017-11-04,220000.0,44100,Nantes,68.22,Appartement,68.0,4,,-1.576418,47.208419
2017-11-07,460000.0,44300,Nantes,,Maison,146.0,6,650.0,-1.531252,47.244381
2017-11-20,140000.0,44000,Nantes,,Appartement,37.0,2,,-1.555453,47.221636
2017-11-02,1070000.0,44300,Nantes,,Maison,300.0,4,364.0,-1.57389,47.237781
2017-11-10,195000.0,44300,Nantes,,Maison,61.0,4,584.0,-1.511142,47.244009000000005
2017-11-20,100000.0,44000,Nantes,45.85,Appartement,47.0,2,,-1.53121,47.23076
2017-11-27,220000.0,44230,Saint-Sébastien-sur-Loire,,Maison,95.0,3,530.0,-1.498638,47.208022
2017-11-03,170000.0,44100,Nantes,,Appartement,61.0,2,,-1.573783,47.209761
2017-11-10,81000.0,44100,Nantes,25.36,Appartement,30.0,1,,-1.58111,47.211126
2017-11-08,285000.0,44100,Nantes,,Maison,87.0,3,148.0,-1.593863,47.201495
2017-11-27,315000.0,44200,Nantes,98.61,Maison,98.0,5,,-1.531298,47.189381
2017-11-10,242000.0,44230,Saint-Sébastien-sur-Loire,,Maison,100.0,4,242.0,-1.4858639999999999,47.207131
2017-11-28,33000.0,44000,Nantes,12.8,Appartement,14.0,1,,-1.5373629999999998,47.220278
2017-11-24,265000.0,44300,Nantes,,Maison,104.0,6,278.0,-1.527896,47.231513
2017-11-03,155000.0,44000,Nantes,49.71,Appartement,49.0,2,,-1.545012,47.228697
2017-11-02,333000.0,44300,Nantes,,Maison,94.0,6,417.0,-1.571117,47.258497
2017-10-31,75000.0,44000,Nantes,20.0,Appartement,28.0,1,,-1.525036,47.225848
2017-11-03,139000.0,44000,Nantes,48.02,Appartement,50.0,2,,-1.533621,47.222837
2017-11-13,207000.0,44100,Nantes,73.6,Appartement,68.0,3,,-1.569385,47.21456
2017-11-15,477000.0,44300,Nantes,,Maison,165.0,6,385.0,-1.5462049999999998,47.235877
2017-11-20,217000.0,44800,Saint-Herblain,,Maison,67.0,3,354.0,-1.592582,47.232844
2017-11-16,99000.0,44200,Nantes,31.9,Appartement,38.0,2,,-1.5487540000000002,47.202613
2017-11-16,82900.0,44300,Nantes,53.9,Appartement,51.0,2,,-1.578251,47.264532
2017-11-10,202000.0,44300,Nantes,95.73,Appartement,94.0,5,,-1.584986,47.241583
2017-11-10,107500.0,44300,Nantes,,Maison,82.0,4,273.0,-1.522347,47.259518
2017-11-10,460000.0,44800,Saint-Herblain,,Maison,103.0,5,716.0,-1.593137,47.232568
2017-11-07,181000.0,44230,Saint-Sébastien-sur-Loire,,Maison,66.0,3,592.0,-1.50479,47.203579
2017-11-14,825000.0,44100,Nantes,,Maison,260.0,7,204.0,-1.5790879999999998,47.204777
2017-11-14,825000.0,44100,Nantes,,Maison,260.0,7,683.0,-1.5790879999999998,47.204777
2017-11-20,159000.0,44200,Nantes,84.04,Appartement,80.0,4,,-1.530467,47.210355
2017-11-09,121500.0,44000,Nantes,,Appartement,58.0,2,,-1.5259040000000001,47.214698999999996
2017-11-08,63000.0,44300,Nantes,18.64,Appartement,18.0,1,,-1.572525,47.239507
2017-11-03,76500.0,44300,Nantes,19.0,Appartement,19.0,1,,-1.557705,47.252793
2017-11-03,132500.0,44000,Nantes,61.05,Appartement,61.0,3,,-1.562558,47.223906
2017-11-14,465000.0,44000,Nantes,,Maison,160.0,7,200.0,-1.571032,47.220939
2017-11-02,175000.0,44610,Indre,,Appartement,60.0,3,325.0,-1.6697529999999998,47.197427000000005
2017-11-02,175000.0,44610,Indre,,Appartement,68.0,3,325.0,-1.6697529999999998,47.197427000000005
2017-11-20,653000.0,44000,Nantes,,Maison,130.0,5,538.0,-1.5449540000000002,47.231722
2017-11-20,148900.0,44000,Nantes,33.02,Appartement,39.0,2,,-1.552133,47.224222
2017-11-03,610000.0,44800,Saint-Herblain,,Maison,222.0,6,800.0,-1.608033,47.226890000000004
2017-11-03,610000.0,44800,Saint-Herblain,,Maison,222.0,6,771.0,-1.608033,47.226890000000004
2017-11-03,165413.53,44800,Saint-Herblain,,Maison,66.0,3,239.0,-1.631349,47.207633
2017-11-10,310000.0,44000,Nantes,,Appartement,96.0,4,,-1.555283,47.219415999999995
2017-11-24,580000.0,44300,Nantes,,Maison,164.0,6,400.0,-1.5170700000000001,47.231747999999996
2017-11-03,107000.0,44300,Nantes,44.56,Appartement,44.0,2,,-1.514441,47.26142
2017-11-20,243000.0,44230,Saint-Sébastien-sur-Loire,,Maison,93.0,5,431.0,-1.511563,47.200474
2017-11-08,125000.0,44000,Nantes,41.89,Appartement,43.0,3,,-1.546745,47.216983
2017-11-27,196900.0,44800,Saint-Herblain,79.4,Appartement,62.0,3,,-1.6505169999999998,47.225714
2017-11-16,343000.0,44800,Saint-Herblain,,Maison,145.0,5,486.0,-1.592811,47.234668
2017-11-08,135625.0,44000,Nantes,36.84,Appartement,38.0,2,,-1.5354780000000001,47.222306
2017-11-30,261000.0,44000,Nantes,,Maison,90.0,4,298.0,-1.530834,47.225691
2017-11-27,111000.0,44000,Nantes,37.98,Appartement,39.0,2,,-1.560419,47.211638
2017-11-17,300000.0,44200,Nantes,,Maison,84.0,5,625.0,-1.5183,47.186471000000004
2017-11-07,101000.0,44000,Nantes,32.26,Appartement,44.0,3,,-1.559675,47.212705
2017-12-01,180000.0,44300,Nantes,,Maison,46.0,2,176.0,-1.560096,47.240921
2017-12-01,183000.0,44300,Nantes,,Maison,69.0,3,,-1.5757299999999999,47.252182
2017-12-02,104000.0,44200,Nantes,35.36,Appartement,35.0,2,,-1.535139,47.208738000000004
2017-12-01,88000.0,44000,Nantes,54.64,Appartement,55.0,2,,-1.5664790000000002,47.21327
2017-11-17,138000.0,44300,Nantes,,Maison,98.0,5,188.0,-1.518868,47.267508
2017-11-14,175000.0,44800,Saint-Herblain,93.13,Maison,91.0,4,,-1.6505169999999998,47.225714
2017-12-01,545000.0,44100,Nantes,,Maison,164.0,6,134.0,-1.5786719999999999,47.211777000000005
2017-11-20,149000.0,44300,Nantes,60.9,Appartement,60.0,3,,-1.562543,47.261223
2017-11-14,75000.0,44300,Nantes,29.95,Appartement,38.0,2,,-1.537736,47.235501
2017-11-30,95000.0,44000,Nantes,27.0,Appartement,25.0,2,,-1.555584,47.213008
2017-11-28,380000.0,44000,Nantes,,Maison,80.0,3,192.0,-1.568276,47.225251
2017-11-28,90500.0,44000,Nantes,42.19,Appartement,43.0,3,,-1.524634,47.224006
2017-11-29,360000.0,44000,Nantes,,Appartement,105.0,4,,-1.550928,47.219275
2017-11-29,40000.0,44800,Saint-Herblain,30.01,Appartement,13.0,1,,-1.611573,47.215356
2017-11-29,300000.0,44100,Nantes,,Maison,132.0,5,219.0,-1.586183,47.211981
2017-11-16,114000.0,44100,Nantes,47.66,Appartement,47.0,2,,-1.587205,47.201359000000004
2017-11-22,69500.0,44200,Nantes,17.61,Appartement,30.0,1,,-1.5483959999999999,47.20545
2017-11-10,133000.0,44000,Nantes,38.82,Appartement,39.0,1,,-1.552432,47.225621000000004
2017-11-10,257000.0,44300,Nantes,,Maison,83.0,4,245.0,-1.5099639999999999,47.277699
2017-11-09,67100.0,44300,Nantes,19.02,Appartement,19.0,1,,-1.515514,47.254512
2017-11-27,248000.0,44000,Nantes,,Appartement,57.0,2,,-1.541667,47.215815
2017-10-20,60000.0,44000,Nantes,15.71,Appartement,22.0,1,,-1.5469870000000001,47.210003
2017-11-27,227000.0,44300,Nantes,78.43,Appartement,78.0,3,,-1.5352139999999999,47.235194
2017-12-01,122000.0,44000,Nantes,48.91,Appartement,49.0,2,,-1.5236889999999998,47.222881
2017-11-24,211000.0,44000,Nantes,73.69,Appartement,62.0,3,,-1.547981,47.221410999999996
2017-11-23,323850.0,44230,Saint-Sébastien-sur-Loire,,Maison,106.0,5,340.0,-1.4975180000000001,47.190690000000004
2017-11-24,300000.0,44000,Nantes,,Maison,61.0,4,98.0,-1.551156,47.231933000000005
2017-11-20,53100.0,44300,Nantes,18.5,Appartement,18.0,1,,-1.515514,47.254512
2017-11-06,91500.0,44000,Nantes,26.82,Appartement,31.0,2,,-1.553871,47.224042
2017-11-21,273000.0,44800,Saint-Herblain,,Maison,105.0,1,436.0,-1.65894,47.210854
2017-11-06,394500.0,44300,Nantes,,Maison,126.0,7,418.0,-1.54495,47.253827
2017-11-14,305000.0,44800,Saint-Herblain,,Maison,106.0,5,,-1.632435,47.207267
2017-11-23,185000.0,44000,Nantes,,Appartement,77.0,3,,-1.56421,47.221019
2017-11-22,220000.0,44300,Nantes,,Maison,73.0,4,403.0,-1.5629520000000001,47.252548
2017-11-07,307000.0,44610,Indre,,Appartement,100.0,3,202.0,-1.666438,47.196532
2017-11-08,77220.0,44000,Nantes,31.42,Appartement,33.0,2,,-1.530124,47.221893
2017-11-22,180000.0,44100,Nantes,53.42,Appartement,59.0,3,,-1.584902,47.20173
2017-11-17,222600.0,44230,Saint-Sébastien-sur-Loire,,Maison,40.0,1,614.0,-1.4978799999999999,47.20728
2017-11-13,283000.0,44300,Nantes,87.33,Appartement,87.0,4,,-1.532163,47.252618
2017-11-23,308800.0,44300,Nantes,,Maison,64.0,4,293.0,-1.560211,47.235115
2017-11-22,306000.0,44300,Nantes,,Maison,93.0,5,471.0,-1.521285,47.262469
2017-11-24,650000.0,44000,Nantes,,Maison,129.0,6,357.0,-1.573113,47.224989
2017-11-17,115000.0,44100,Nantes,36.73,Appartement,38.0,2,,-1.581864,47.218346000000004
2017-11-15,83861.0,44300,Nantes,30.3,Appartement,30.0,2,,-1.519169,47.282123999999996
2017-11-30,230000.0,44300,Nantes,,Maison,64.0,4,538.0,-1.56869,47.252089
2017-11-17,189000.0,44300,Nantes,95.34,Appartement,91.0,6,,-1.517617,47.259524
2017-11-10,187000.0,44610,Indre,,Maison,86.0,5,260.0,-1.6683740000000002,47.198322
2017-10-16,120904.63,44300,Nantes,36.5,Appartement,37.0,2,,-1.5048139999999999,47.244458
2017-11-08,260000.0,44000,Nantes,102.27,Appartement,102.0,4,,-1.560039,47.212104
2017-11-16,150000.0,44000,Nantes,47.57,Appartement,47.0,2,,-1.5352219999999999,47.215211
2017-11-30,140000.0,44300,Nantes,58.55,Appartement,58.0,3,,-1.5160639999999999,47.23713
2017-11-24,167000.0,44000,Nantes,43.95,Appartement,43.0,2,,-1.5576290000000002,47.222726
2017-11-28,350000.0,44300,Nantes,,Maison,114.0,6,345.0,-1.521849,47.291981
2017-11-28,350000.0,44300,Nantes,,Maison,114.0,6,616.0,-1.521849,47.291981
2017-11-27,165000.0,44300,Nantes,88.05,Appartement,84.0,5,,-1.517125,47.26039
2017-11-27,287000.0,44000,Nantes,,Appartement,68.0,3,,-1.563141,47.219867
2017-11-28,110000.0,44000,Nantes,51.95,Appartement,54.0,2,,-1.564235,47.210299
2017-11-24,385000.0,44300,Nantes,,Maison,120.0,6,316.0,-1.566794,47.240288
2017-11-13,210000.0,44000,Nantes,62.1,Appartement,61.0,2,,-1.564937,47.221327
2017-11-24,210000.0,44610,Indre,,Maison,70.0,4,568.0,-1.654612,47.198913
2017-11-24,347700.0,44000,Nantes,,Appartement,42.0,2,153.0,-1.571443,47.226948
2017-11-24,347700.0,44000,Nantes,,Appartement,40.0,2,153.0,-1.571443,47.226948
2017-11-21,114000.0,44100,Nantes,45.38,Appartement,46.0,2,,-1.572811,47.209303999999996
2017-11-24,165000.0,44610,Indre,,Maison,91.0,4,304.0,-1.6742169999999998,47.20189
2017-11-20,865000.0,44000,Nantes,,Maison,218.0,8,626.0,-1.569494,47.230315999999995
2017-12-06,92500.0,44000,Nantes,,Appartement,38.0,1,,-1.567043,47.233252
2017-11-23,250000.0,44300,Nantes,,Maison,100.0,5,390.0,-1.5183959999999999,47.22511
2017-11-30,61500.0,44300,Nantes,34.65,Appartement,34.0,1,,-1.4991729999999999,47.236398
2017-11-13,260000.0,44300,Nantes,,Maison,110.0,6,612.0,-1.573025,47.256621
2017-11-24,71000.0,44000,Nantes,18.85,Appartement,19.0,1,,-1.550099,47.223887
2017-11-28,247000.0,44100,Nantes,69.06,Appartement,69.0,3,,-1.576502,47.207926
2017-11-14,68000.0,44200,Nantes,18.09,Appartement,29.0,1,,-1.548006,47.205632
2017-11-13,430000.0,44300,Nantes,,Maison,80.0,4,311.0,-1.573627,47.233603
2017-11-21,402500.0,44300,Nantes,,Maison,120.0,5,297.0,-1.5038719999999999,47.2356
2017-11-20,109500.0,44300,Nantes,33.55,Appartement,30.0,2,,-1.544076,47.234693
2017-11-22,261000.0,44200,Nantes,,Maison,92.0,4,301.0,-1.5312370000000002,47.199892
2017-11-16,270000.0,44100,Nantes,,Maison,66.0,3,224.0,-1.585334,47.204976
2017-11-29,365000.0,44100,Nantes,,Maison,106.0,6,280.0,-1.590608,47.204297
2017-11-29,225000.0,44800,Saint-Herblain,,Maison,87.0,4,283.0,-1.604881,47.225453
2017-11-13,142000.0,44000,Nantes,16.67,Appartement,16.0,1,,-1.546902,47.212777
2017-11-13,142000.0,44000,Nantes,17.19,Appartement,18.0,1,,-1.546902,47.212777
2017-12-01,160000.0,44300,Nantes,51.95,Appartement,50.0,2,,-1.582198,47.23535
2017-11-13,147000.0,44000,Nantes,37.17,Appartement,38.0,2,,-1.564777,47.221841999999995
2017-11-17,42500.0,44000,Nantes,16.0,Appartement,16.0,2,,-1.5484360000000001,47.222372
2017-12-01,62400.0,44000,Nantes,19.21,Appartement,20.0,1,,-1.54954,47.222128000000005
2017-11-20,99845.52,44300,Nantes,,Appartement,33.0,2,,-1.5144229999999999,47.228328000000005
2017-11-20,205000.0,44000,Nantes,,Appartement,58.0,2,,-1.548398,47.221301000000004
2017-11-28,175100.0,44230,Saint-Sébastien-sur-Loire,,Maison,63.0,4,330.0,-1.4921950000000002,47.20197
2017-11-20,134700.0,44100,Nantes,58.93,Appartement,58.0,2,,-1.58229,47.206024
2017-12-04,96500.0,44000,Nantes,37.45,Appartement,37.0,1,,-1.546745,47.216983
2017-11-23,150000.0,44000,Nantes,67.08,Appartement,63.0,3,,-1.526134,47.222031
2017-12-06,115000.0,44200,Nantes,41.07,Appartement,40.0,2,,-1.5199120000000002,47.188846999999996
2017-11-30,75350.0,44000,Nantes,23.66,Appartement,24.0,1,,-1.530432,47.230889000000005
2017-11-28,205000.0,44000,Nantes,173.05,Appartement,50.0,2,,-1.5473350000000001,47.217437
2017-11-17,220000.0,44100,Nantes,66.35,Appartement,64.0,4,,-1.5721399999999999,47.212157
2017-11-27,65000.0,44000,Nantes,18.12,Appartement,18.0,1,,-1.556943,47.233143
2017-11-28,246200.0,44800,Saint-Herblain,95.58,Maison,103.0,5,,-1.616727,47.216305
2017-11-30,302000.0,44230,Saint-Sébastien-sur-Loire,,Maison,87.0,4,508.0,-1.504557,47.199558
2017-12-11,95000.0,44230,Saint-Sébastien-sur-Loire,27.46,Appartement,27.0,1,,-1.514973,47.20187
2017-12-08,80000.0,44230,Saint-Sébastien-sur-Loire,,Appartement,13.0,1,467.0,-1.503492,47.197594
2017-12-08,80000.0,44230,Saint-Sébastien-sur-Loire,,Appartement,28.0,1,467.0,-1.503492,47.197594
2017-12-07,115000.0,44100,Nantes,32.43,Appartement,33.0,2,,-1.576418,47.208419
2017-11-13,146000.0,44200,Nantes,59.34,Appartement,59.0,2,,-1.529228,47.208159
2017-12-07,95000.0,44000,Nantes,23.43,Appartement,25.0,1,,-1.571236,47.222978999999995
2017-12-07,290000.0,44100,Nantes,95.22,Maison,95.0,4,,-1.5967870000000002,47.202564
2017-11-17,305000.0,44100,Nantes,,Maison,84.0,5,210.0,-1.5861239999999999,47.203908
2017-12-07,142000.0,44800,Saint-Herblain,72.0,Maison,70.0,3,,-1.6505169999999998,47.225714
2017-11-30,180000.0,44610,Indre,,Maison,30.0,2,500.0,-1.6545349999999999,47.199181
2017-11-30,180000.0,44610,Indre,,Maison,30.0,2,470.0,-1.6545349999999999,47.199181
2017-12-01,91500.0,44230,Saint-Sébastien-sur-Loire,,Appartement,38.0,2,,-1.515369,47.207462
2017-11-20,650000.0,44000,Nantes,,Maison,106.0,4,250.0,-1.564624,47.224788000000004
2017-12-05,145000.0,44300,Nantes,50.7,Appartement,52.0,3,,-1.567912,47.232597999999996
2017-11-17,55000.0,44000,Nantes,19.43,Appartement,18.0,1,,-1.5547879999999998,47.222909
2017-11-29,57500.0,44800,Saint-Herblain,37.12,Appartement,38.0,1,,-1.6060780000000001,47.243819
2017-12-11,272000.0,44800,Saint-Herblain,,Maison,120.0,5,275.0,-1.65535,47.208712
2017-11-23,130800.0,44300,Nantes,,Maison,66.0,3,,-1.516147,47.269453000000006
2017-11-23,130800.0,44300,Nantes,,Maison,70.0,3,,-1.516147,47.269453000000006
2017-11-30,228000.0,44100,Nantes,,Maison,60.0,2,145.0,-1.591931,47.219493
2017-11-30,255000.0,44300,Nantes,,Maison,85.0,5,208.0,-1.51167,47.245346999999995
2017-12-11,420000.0,44800,Saint-Herblain,,Maison,163.0,4,552.0,-1.603085,47.243644
2017-12-05,55000.0,44200,Nantes,19.97,Appartement,22.0,1,,-1.535425,47.204015999999996
2017-11-24,98800.0,44100,Nantes,,Appartement,76.0,4,,-1.578922,47.205949
